prompt-type,target-name,avg-fid,avg-clip
basic,clock,-14.418193817138672,0.4922036826610565
basic,wolf,-5.110076904296875,0.5604346394538879
basic,wallet,-5.774725914001465,0.6749353408813477
basic,car,-9.854181289672852,0.5201639533042908
basic,bottle,-4.41524600982666,0.6745615005493164
basic,backpack,-12.318997383117676,0.6136357188224792
basic,cat,-14.094080924987793,0.6203951835632324
basic,teapot,-10.055892944335938,0.565932035446167
basic,duck,-11.835172653198242,0.6560968160629272
basic,llama,-10.46854019165039,0.6644282341003418
basic,overall,-9.834510803222656,0.6042787104845047
forest,clock,-26.52677345275879,0.5861255526542664
forest,wolf,-18.606050491333008,0.5662918090820312
forest,wallet,-27.896263122558594,0.5625199675559998
forest,car,-13.01945686340332,0.5910519957542419
forest,bottle,-14.87588882446289,0.5354459285736084
forest,backpack,-13.349855422973633,0.5914457440376282
forest,cat,-12.897608757019043,0.6267629861831665
forest,teapot,-18.606050491333008,0.5662918090820312
forest,duck,-14.588447570800781,0.5854373574256897
forest,llama,-18.606050491333008,0.5662918090820312
forest,overall,-17.89724454879761,0.5777664959430695
city,clock,-19.076370239257812,0.421725332736969
city,wolf,-16.45574951171875,0.5190386176109314
city,wallet,-16.8433895111084,0.48027706146240234
city,car,-18.508346557617188,0.4240720868110657
city,bottle,-23.187461853027344,0.5196348428726196
city,backpack,-18.246309280395508,0.4840591847896576
city,cat,-18.601308822631836,0.41897153854370117
city,teapot,-16.45574951171875,0.5190386176109314
city,duck,-21.230321884155273,0.5042309165000916
city,llama,-16.45574951171875,0.5190386176109314
city,overall,-18.50607566833496,0.4810086816549301
desert,clock,-22.544513702392578,0.47454071044921875
desert,wolf,-17.777873992919922,0.5472666025161743
desert,wallet,-22.593711853027344,0.5042835474014282
desert,car,-20.101909637451172,0.48270827531814575
desert,bottle,-18.869375228881836,0.43996110558509827
desert,backpack,-18.673404693603516,0.49848905205726624
desert,cat,-21.098886489868164,0.40093374252319336
desert,teapot,-17.777873992919922,0.5472666025161743
desert,duck,-19.93533706665039,0.5173766016960144
desert,llama,-17.777873992919922,0.5472666025161743
desert,overall,-19.715076065063478,0.4960092842578888
painting,clock,-24.769298553466797,0.44985800981521606
painting,wolf,-24.646923065185547,0.4620254933834076
painting,wallet,-23.469480514526367,0.44534459710121155
painting,car,-20.930377960205078,0.42193150520324707
painting,bottle,-20.55331039428711,0.41579827666282654
painting,backpack,-26.29557228088379,0.43017277121543884
painting,cat,-17.786155700683594,0.40561357140541077
painting,teapot,-24.646923065185547,0.4620254933834076
painting,duck,-20.518001556396484,0.40443849563598633
painting,llama,-24.646923065185547,0.4620254933834076
painting,overall,-22.826296615600587,0.435923370718956
field,clock,-21.461360931396484,0.39492201805114746
field,wolf,-10.910309791564941,0.4122883379459381
field,wallet,-16.297454833984375,0.38440418243408203
field,car,-14.959331512451172,0.46653199195861816
field,bottle,-23.02212142944336,0.3836316764354706
field,backpack,-15.865469932556152,0.397538959980011
field,cat,-12.503138542175293,0.5135166049003601
field,teapot,-10.910309791564941,0.4122883379459381
field,duck,-11.433741569519043,0.48025408387184143
field,llama,-10.910309791564941,0.4122883379459381
field,overall,-14.82735481262207,0.4257664531469345
elmo,clock,-10.696741104125977,0.5714331865310669
elmo,wolf,-11.57187271118164,0.6238555312156677
elmo,wallet,-19.159481048583984,0.5937826037406921
elmo,car,-14.63128662109375,0.5243632793426514
elmo,bottle,-12.155213356018066,0.5745759606361389
elmo,backpack,-14.227907180786133,0.5575869083404541
elmo,cat,-10.242622375488281,0.5583120584487915
elmo,teapot,-11.57187271118164,0.6238555312156677
elmo,duck,-11.847103118896484,0.5326793789863586
elmo,llama,-11.57187271118164,0.6238555312156677
elmo,overall,-12.76759729385376,0.5784299969673157
kitchen,clock,-10.025552749633789,0.6567621231079102
kitchen,wolf,-9.57895565032959,0.5807733535766602
kitchen,wallet,-4.74149751663208,0.636130154132843
kitchen,car,-7.300996780395508,0.6473490595817566
kitchen,bottle,-4.531881332397461,0.6709285378456116
kitchen,backpack,-7.515604496002197,0.6380669474601746
kitchen,cat,-8.55373477935791,0.6495267152786255
kitchen,teapot,-9.57895565032959,0.5807733535766602
kitchen,duck,-4.116018772125244,0.6871812343597412
kitchen,llama,-9.57895565032959,0.5807733535766602
kitchen,overall,-7.552215337753296,0.6328264832496643
bedroom,clock,-6.317322254180908,0.5338730216026306
bedroom,wolf,-6.201772689819336,0.5200034976005554
bedroom,wallet,-7.801456928253174,0.5709208846092224
bedroom,car,-6.95382833480835,0.5718271732330322
bedroom,bottle,-7.812995433807373,0.5381153225898743
bedroom,backpack,-10.301637649536133,0.5440881252288818
bedroom,cat,-5.051326751708984,0.5896314978599548
bedroom,teapot,-6.201772689819336,0.5200034976005554
bedroom,duck,-6.772237777709961,0.5948943495750427
bedroom,llama,-6.201772689819336,0.5200034976005554
bedroom,overall,-6.961612319946289,0.5503360867500305
forest_painting,clock,-23.855587005615234,0.5687475800514221
forest_painting,wolf,-19.52874755859375,0.6633455157279968
forest_painting,wallet,-21.96707534790039,0.6346444487571716
forest_painting,car,-21.004108428955078,0.4830344617366791
forest_painting,bottle,-21.5784912109375,0.5871056914329529
forest_painting,backpack,-22.22190284729004,0.5253069400787354
forest_painting,cat,-17.661304473876953,0.594704270362854
forest_painting,teapot,-19.52874755859375,0.6633455157279968
forest_painting,duck,-21.154016494750977,0.5697381496429443
forest_painting,llama,-19.52874755859375,0.6633455157279968
forest_painting,overall,-20.80287284851074,0.595331808924675
edit,overall,-15.76181616783142,0.5303776290681627
