prompt-type,target-name,avg-fid,avg-clip
forest,clock,3481.9510148978443,0.13076333701610565
forest,wolf,3198.6671190576308,0.15311364829540253
forest,wallet,3415.03261006916,0.1046895757317543
forest,car,3119.191030507034,0.12360089272260666
forest,bottle,3142.5347260796116,0.1069696918129921
forest,backpack,3032.426173554326,0.2501002252101898
forest,cat,4174.599385962414,0.11076550930738449
forest,teapot,2924.858148583109,0.13880713284015656
forest,duck,3685.6732098880602,0.09436101466417313
forest,llama,3293.321228941568,0.05368791148066521
forest,overall,3346.8254647540757,0.12668589390814305
city,clock,2121.0117006895052,0.12367310374975204
city,wolf,2430.5578332984733,0.11320328712463379
city,wallet,2909.75950553875,0.05781922861933708
city,car,2308.8282750758954,0.11139165610074997
city,bottle,2754.2308908722043,0.0353093259036541
city,backpack,2801.657971405948,0.20001819729804993
city,cat,2825.1380066336715,0.07478099316358566
city,teapot,2897.643317652997,0.1183890849351883
city,duck,2659.3076070898824,0.1008278876543045
city,llama,2694.1996478778456,0.0902024507522583
city,overall,2640.2334756135174,0.10256152153015137
desert,clock,2485.504874892591,0.11910774558782578
desert,wolf,1926.3078790815198,0.12352316826581955
desert,wallet,2316.9336783746257,0.0718587338924408
desert,car,2079.642859770218,0.12384233623743057
desert,bottle,2073.2143698628206,0.09136997163295746
desert,backpack,2573.36392758094,0.12184711545705795
desert,cat,2994.1616387154354,0.06994538009166718
desert,teapot,2640.572223561874,0.09080155938863754
desert,duck,2206.1406046478223,0.09653492271900177
desert,llama,2834.5941439270973,0.07865414768457413
desert,overall,2413.0436200414943,0.09874850809574127
painting,clock,1932.6586452541524,0.10841508954763412
painting,wolf,1988.8139614772554,0.09740270674228668
painting,wallet,2746.232675280655,0.07539656013250351
painting,car,2416.6795437148685,0.13025735318660736
painting,bottle,2075.3347771264525,0.07814996689558029
painting,backpack,2028.725744667845,0.08357305824756622
painting,cat,2343.1309794883855,0.1324204057455063
painting,teapot,2117.5482810937247,0.12083430588245392
painting,duck,1902.1139889359474,0.13784658908843994
painting,llama,2075.6918455669656,0.1086324080824852
painting,overall,2162.6930442606254,0.10729284435510636
field,clock,2035.2036481269315,0.11344132572412491
field,wolf,1737.3822388155531,0.08956380933523178
field,wallet,2163.3471569183894,0.06861767917871475
field,car,1823.2681621421689,0.12569038569927216
field,bottle,2079.525329625467,0.08836593478918076
field,backpack,2239.7565943111113,0.1659378558397293
field,cat,2572.2677855758375,0.1014285609126091
field,teapot,2204.135532564498,0.10920652002096176
field,duck,1731.5485640247498,0.10622485727071762
field,llama,2269.0504633078817,0.09643124788999557
field,overall,2085.548547541259,0.10649081766605377
elmo,clock,2098.0935551077127,0.12634479999542236
elmo,wolf,1142.978965043705,0.16595415771007538
elmo,wallet,2265.364300619869,0.10447996109724045
elmo,car,1954.16871093378,0.15793555974960327
elmo,bottle,1938.2757498795545,0.06312359124422073
elmo,backpack,2127.355964049828,0.09215738624334335
elmo,cat,1799.7811525696889,0.16540823876857758
elmo,teapot,2166.3480719479267,0.09034129977226257
elmo,duck,1701.7104989085383,0.21257591247558594
elmo,llama,1550.9469902822893,0.10387241840362549
elmo,overall,1874.5023959342893,0.1282193325459957
kitchen,clock,1789.7851295471191,0.11164870113134384
kitchen,wolf,1766.5853354223655,0.07857473194599152
kitchen,wallet,1911.7232287379447,0.10481458157300949
kitchen,car,2235.4753574228525,0.08500263839960098
kitchen,bottle,1773.368242105702,0.09937255829572678
kitchen,backpack,2265.048023682335,0.15091805160045624
kitchen,cat,2513.552594392575,0.07336538285017014
kitchen,teapot,1703.400020742065,0.12831838428974152
kitchen,duck,2036.7503944566852,0.0902579128742218
kitchen,llama,2192.9827300022007,0.08129901438951492
kitchen,overall,2018.8671056511844,0.10035719573497773
bedroom,clock,1818.7003339864314,0.2117089331150055
bedroom,wolf,1516.2593408087268,0.09824027121067047
bedroom,wallet,1685.6746410048218,0.08593323081731796
bedroom,car,1873.0461028200953,0.11169462651014328
bedroom,bottle,1931.0509482184425,0.11667274683713913
bedroom,backpack,2189.0112238014117,0.18329490721225739
bedroom,cat,2447.6885611569887,0.07780757546424866
bedroom,teapot,1664.772846438198,0.166701078414917
bedroom,duck,1990.5636179770954,0.09852851927280426
bedroom,llama,1960.5133436737233,0.11369051784276962
bedroom,overall,1907.7280959885934,0.12642724066972733
forest_painting,clock,2723.2652855637134,0.06240128353238106
forest_painting,wolf,2478.3494451470324,0.08637025207281113
forest_painting,wallet,2477.071147983559,0.0628228634595871
forest_painting,car,2332.624604550714,0.10340932756662369
forest_painting,bottle,2389.69141701459,0.05188841372728348
forest_painting,backpack,2398.821897219881,0.10233067721128464
forest_painting,cat,2853.7991471145215,0.1345398873090744
forest_painting,teapot,2163.043016877258,0.0957968607544899
forest_painting,duck,2739.4875904208893,0.07340415567159653
forest_painting,llama,2842.8235989653185,0.05486489459872246
forest_painting,overall,2539.8977150857477,0.08278286159038543
edit,overall,2332.148829430087,0.10884069067736465
