prompt-type,target-name,avg-fid,avg-clip
basic,clock,938.2358571063378,0.4561142921447754
basic,wolf,701.599890799509,0.4378611743450165
basic,wallet,1052.4154216059578,0.3504488170146942
basic,car,1087.22139737838,0.41423875093460083
basic,bottle,852.9968078931888,0.40287524461746216
basic,backpack,1071.8007283958368,0.40844377875328064
basic,cat,1271.9481549202792,0.43514570593833923
basic,teapot,1088.6269236207008,0.4821941554546356
basic,duck,1021.3515272523655,0.5568446516990662
basic,llama,1422.575869228589,0.31013694405555725
basic,overall,1050.8772578201144,0.4254303514957428
forest,clock,2565.2320289521012,0.08266565203666687
forest,wolf,2695.785321328789,0.19138868153095245
forest,wallet,3554.7793816694902,0.13502933084964752
forest,car,3191.895316053313,0.19734205305576324
forest,bottle,2849.799702757984,0.15382884442806244
forest,backpack,2602.4326430564397,0.3198728561401367
forest,cat,2995.2419175825926,0.2720681428909302
forest,teapot,3596.6564659702126,0.2739454209804535
forest,duck,2706.7009125743207,0.2791654169559479
forest,llama,3298.1648010872887,0.060456302016973495
forest,overall,3005.6688491032533,0.19657627008855344
city,clock,1993.8489864259172,0.11935527622699738
city,wolf,2283.986817821293,0.12608014047145844
city,wallet,2751.2589856905543,0.11112518608570099
city,car,2671.8404537378956,0.0875587984919548
city,bottle,2661.235112413997,0.10538683086633682
city,backpack,2699.336333204308,0.10381131619215012
city,cat,2541.5215942079667,0.12024104595184326
city,teapot,2239.6682895952836,0.20445787906646729
city,duck,2622.03342638124,0.13909342885017395
city,llama,2719.475321022852,0.08854682743549347
city,overall,2518.4205320501305,0.12056567296385765
desert,clock,1826.7487089278911,0.11643121391534805
desert,wolf,2168.4007638972835,0.2079438418149948
desert,wallet,2833.655035416654,0.11733086407184601
desert,car,1997.149821950854,0.23041673004627228
desert,bottle,2156.7328276357766,0.12993861734867096
desert,backpack,2282.478323293748,0.11689579486846924
desert,cat,2526.2443632771356,0.23422406613826752
desert,teapot,2477.234572785208,0.10516049712896347
desert,duck,2313.572315253583,0.22650407254695892
desert,llama,2413.295962122327,0.1447335183620453
desert,overall,2299.551269456046,0.16295792162418365
painting,clock,2095.706412974745,0.281356543302536
painting,wolf,1922.2596134764754,0.174042746424675
painting,wallet,2530.8256071070828,0.23569877445697784
painting,car,1801.0411482989439,0.1772477924823761
painting,bottle,2241.308010573299,0.17520193755626678
painting,backpack,2318.309431036996,0.2965422570705414
painting,cat,2020.2253657484107,0.17694060504436493
painting,teapot,2127.1464477073787,0.21154332160949707
painting,duck,2250.9841354552336,0.17695991694927216
painting,llama,2327.6753689779434,0.23998089134693146
painting,overall,2163.5481541356507,0.21455147862434387
field,clock,1614.8706865576678,0.15457405149936676
field,wolf,1994.9801524729846,0.1378949135541916
field,wallet,2258.9236494955258,0.10351783037185669
field,car,2922.759777023821,0.14289405941963196
field,bottle,1892.3111129033532,0.07432512193918228
field,backpack,2156.835613234729,0.18416737020015717
field,cat,1796.817911950293,0.1765214204788208
field,teapot,1774.634301182352,0.13756190240383148
field,duck,2101.2501631174273,0.14625464379787445
field,llama,2270.7533597046313,0.1071496233344078
field,overall,2078.4136727642785,0.1364860936999321
elmo,clock,1841.424649565728,0.26762551069259644
elmo,wolf,1353.721589196066,0.19892048835754395
elmo,wallet,1712.0570262060646,0.3679582178592682
elmo,car,1819.7371154968023,0.1968054175376892
elmo,bottle,1741.4843611639844,0.2158983051776886
elmo,backpack,1994.7987384034786,0.25728273391723633
elmo,cat,1455.9865351319313,0.3829845190048218
elmo,teapot,1809.6085617457902,0.2890477478504181
elmo,duck,1737.32148941177,0.28137335181236267
elmo,llama,972.0016226463231,0.27737417817115784
elmo,overall,1643.814168896794,0.2735270470380783
kitchen,clock,1583.2060774672427,0.0497070737183094
kitchen,wolf,1624.7870020853734,0.20481422543525696
kitchen,wallet,1885.9818283473724,0.1043844223022461
kitchen,car,2214.9288763714867,0.1663326770067215
kitchen,bottle,1543.2387648295007,0.20313945412635803
kitchen,backpack,2439.007169322169,0.1232944056391716
kitchen,cat,1896.0762782776728,0.16970942914485931
kitchen,teapot,2014.3613714049716,0.14438064396381378
kitchen,duck,1575.1518004678983,0.2620207667350769
kitchen,llama,2351.4936630540906,0.10967805236577988
kitchen,overall,1912.823283162778,0.15374611504375935
bedroom,clock,1280.8946024760517,0.17687948048114777
bedroom,wolf,1612.957414307839,0.23336105048656464
bedroom,wallet,1275.541597091651,0.30173584818840027
bedroom,car,2139.01953431686,0.1484844982624054
bedroom,bottle,1898.5360015890474,0.12649880349636078
bedroom,backpack,1732.9776875591233,0.1339329481124878
bedroom,cat,2218.8214351274073,0.16145777702331543
bedroom,teapot,1670.180635892786,0.1740080863237381
bedroom,duck,2048.064422526455,0.18422150611877441
bedroom,llama,2054.260734520911,0.11271002143621445
bedroom,overall,1793.1254065408132,0.1753290019929409
forest_painting,clock,2249.889132112181,0.23191729187965393
forest_painting,wolf,2853.2735935537057,0.22229047119617462
forest_painting,wallet,3033.5136975118803,0.14302228391170502
forest_painting,car,2377.269051367275,0.25813356041908264
forest_painting,bottle,2335.7638273728226,0.22051401436328888
forest_painting,backpack,2315.3152776825336,0.46148911118507385
forest_painting,cat,2615.8056451091543,0.28447315096855164
forest_painting,teapot,2523.5009644656093,0.14726649224758148
forest_painting,duck,2482.4841046073125,0.17809192836284637
forest_painting,llama,2279.674886866651,0.08565681427717209
forest_painting,overall,2506.6490180649125,0.22328551188111306
edit,overall,2213.5571504638506,0.18411390143964027
